rowLabel,time(s),nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),F5(Hz),B5(Hz)
?,52.20399999999999,5,608.654,139.906,1597.5510000000002,345.881,2757.836,305.658,3814.921,820.285,4920.971,1150.271
?,52.214,5,603.256,185.688,1569.108,214.239,2773.52,264.449,3657.989,747.875,4761.205,749.674
?,52.224,5,583.816,189.218,1567.19,150.43200000000002,2736.458,228.31599999999997,3587.458,621.199,4730.015,700.452
?,52.233999999999995,5,587.534,139.656,1576.4679999999998,169.864,2687.711,228.604,3610.687,593.266,4783.704,827.989
?,52.244,5,591.606,96.75,1609.004,179.84099999999998,2626.68,225.946,3641.486,619.873,4814.175,811.003
?,52.254,5,573.7869999999999,83.928,1642.251,151.078,2602.909,235.248,3636.734,709.53,4798.618,729.472
?,52.263999999999996,5,551.3290000000001,97.751,1660.906,180.645,2599.61,323.465,3590.951,766.029,4773.303,689.124
?,52.273999999999994,5,516.9259999999999,106.694,1698.6429999999998,208.324,2625.4320000000002,400.094,3695.803,879.106,4781.076,929.725
?,52.284,5,486.73400000000004,100.04700000000001,1704.455,151.148,2610.68,274.563,3888.248,768.158,4876.594,1068.802
?,52.294,5,474.043,162.13,1690.056,129.701,2606.637,266.35400000000004,3835.921,689.62,4845.885,743.797
?,52.303999999999995,5,494.414,289.887,1687.871,171.209,2636.941,371.57099999999997,3677.543,647.376,4824.652,664.238
?,52.31399999999999,5,538.61,249.208,1692.713,269.379,2689.969,445.86300000000006,3618.332,588.457,4855.614,738.512
?,52.324,5,564.946,228.358,1682.761,374.889,2744.6820000000002,478.462,3626.666,623.695,4907.118,779.817
?,52.333999999999996,5,579.664,271.78,1673.672,437.63,2771.7129999999997,428.286,3629.056,649.035,5001.358,849.278
?,52.343999999999994,5,579.785,303.156,1692.631,522.072,2774.719,448.38199999999995,3635.098,619.834,5061.169,994.442
?,52.354,5,577.05,329.05199999999996,1705.878,464.551,2682.6890000000003,702.573,3591.104,550.858,4874.131,873.562
?,52.364,5,598.34,298.732,1716.527,359.92800000000005,2629.511,1060.2930000000001,3550.789,581.946,4792.727,820.129
?,52.373999999999995,5,606.744,228.86,1721.464,309.624,2790.732,1256.059,3526.063,771.404,4870.348,1072.93
?,52.38399999999999,5,579.371,206.584,1654.7779999999998,300.067,2637.248,1082.8339999999998,3564.515,605.933,4944.293,936.675
?,52.394,5,557.355,172.542,1581.635,218.614,2555.988,977.378,3615.551,538.65,4878.241,867.279
?,52.403999999999996,5,562.307,153.946,1526.704,202.02,2462.198,886.81,3603.959,500.866,4795.384,740.776
?,52.413999999999994,5,568.974,160.174,1520.365,183.76,2360.5389999999998,971.383,3561.953,451.97,4844.494,746.836
?,52.424,5,566.295,191.19799999999998,1563.735,141.756,2189.126,1189.589,3554.212,435.935,4850.572,684.463
?,52.434,5,552.86,214.947,1578.433,123.35700000000001,2087.4179999999997,1168.5330000000001,3550.684,443.657,4801.806,487.659
?,52.443999999999996,5,541.871,131.515,1588.236,135.539,2142.0460000000003,1239.743,3500.073,421.767,4782.205,422.258
?,52.45399999999999,5,536.658,71.848,1596.4479999999999,174.265,2179.251,1337.27,3471.383,343.725,4766.465,469.236
?,52.464,5,538.682,71.29,1622.994,160.627,2172.201,1712.415,3445.374,290.101,4764.733,537.414
?,52.474,5,544.655,87.977,1642.944,153.66,2080.89,1895.101,3440.593,269.817,4736.07,494.209
?,52.483999999999995,5,527.156,61.751999999999995,1627.191,140.945,2089.143,1482.704,3477.827,296.707,4734.067,510.128
?,52.494,5,511.165,46.263999999999996,1594.8270000000002,103.007,2106.889,1058.986,3438.839,247.6,4771.72,481.329
?,52.504,5,503.783,42.36,1578.443,84.95700000000001,2078.381,937.926,3384.207,199.289,4780.34,442.583
?,52.513999999999996,5,503.051,47.802,1576.434,80.152,2081.246,1069.835,3386.307,221.521,4794.067,546.29
?,52.523999999999994,5,506.966,77.325,1573.976,98.587,2016.57,940.803,3420.233,257.791,4802.878,548.695
?,52.534,5,512.87,141.38299999999998,1588.8129999999999,157.231,1909.725,706.9860000000001,3473.789,265.788,4802.215,491.885
?,52.544,5,503.519,134.914,1653.205,169.476,1863.592,771.699,3493.554,242.028,4826.592,463.432
?,52.553999999999995,5,489.111,111.257,1661.06,119.34,1993.0910000000001,1070.759,3480.116,266.433,4853.867,611.778
?,52.56399999999999,5,478.88300000000004,142.09799999999998,1610.723,108.281,2189.343,1400.013,3423.056,311.485,4843.946,836.032
?,52.574,5,474.657,194.174,1591.7089999999998,124.525,2280.075,1638.537,3377.526,320.864,4834.115,934.632
?,52.583999999999996,5,474.83099999999996,202.59799999999998,1639.509,136.328,2250.3070000000002,1723.9160000000002,3369.528,363.973,4788.545,918.931
?,52.593999999999994,5,478.587,166.421,1655.3729999999998,111.186,2387.8289999999997,1689.885,3342.548,484.538,4733.625,859.835
?,52.604,5,494.038,168.317,1626.006,82.404,2911.45,1555.895,3269.093,928.343,4793.699,1188.002
?,52.614,5,512.375,195.17700000000002,1615.967,61.08,2895.498,948.957,3495.964,1261.219,4890.243,1330.073
?,52.623999999999995,5,514.5790000000001,266.98900000000003,1620.984,69.454,2715.952,1057.021,3530.87,948.869,4806.561,1047.043
?,52.63399999999999,5,496.392,316.051,1640.786,105.42,2748.179,1036.325,3580.529,1047.773,4666.447,907.625
?,52.644,5,490.291,232.857,1638.1270000000002,108.25,2850.025,753.9989999999999,3550.79,970.204,4702.477,611.946
?,52.653999999999996,5,491.34,226.584,1622.2379999999998,114.117,2978.877,664.4939999999999,3579.22,774.341,4757.35,563.21
?,52.663999999999994,5,470.592,318.101,1631.96,174.46200000000002,3185.656,389.87300000000005,3968.304,891.708,4793.934,1336.691
?,52.674,4,438.86400000000003,309.824,1708.0639999999999,270.883,3232.196,326.731,4171.878,269.635,--undefined--,--undefined--
?,52.684,5,439.149,253.265,1723.779,332.923,3176.007,501.846,4186.513,160.411,5006.753,1334.961
?,52.693999999999996,5,462.57,311.863,1731.205,400.08099999999996,3185.586,601.564,4222.273,110.691,4962.895,1016.664
?,52.70399999999999,5,503.87199999999996,496.499,1778.15,503.134,3216.295,670.752,4252.894,95.611,5027.161,1158.134
?,52.714,5,538.442,674.563,1853.372,567.933,3211.078,804.472,4260.464,142.38,4962.982,1184.661
?,52.724,5,577.391,760.3430000000001,1858.69,546.7959999999999,3188.0640000000003,654.4,4242.147,257.091,4852.63,1009.6
?,52.733999999999995,5,685.3330000000001,804.255,1869.019,775.288,3145.6409999999996,444.531,4240.285,297.611,5028.88,1413.18
?,52.744,4,818.7389999999999,720.059,1977.806,1359.3410000000001,3066.4509999999996,266.778,4230.888,297.287,--undefined--,--undefined--
?,52.754,4,836.028,751.018,2120.124,1566.3210000000001,3030.123,189.233,4248.182,316.487,--undefined--,--undefined--
?,52.763999999999996,4,857.3530000000001,1080.25,2132.365,1646.191,3008.167,213.752,4254.731,322.238,--undefined--,--undefined--
?,52.773999999999994,5,630.115,971.7,1762.5439999999999,827.0210000000001,3003.528,261.66200000000003,4243.486,453.807,5071.418,2232.004
?,52.784,5,541.117,444.81,1695.994,311.10400000000004,2977.7659999999996,334.496,4114.657,538.735,4779.562,1017.015
?,52.794,5,528.243,381.223,1657.046,224.202,2907.3909999999996,506.17900000000003,4038.447,584.716,4750.782,1022.175
?,52.803999999999995,5,527.135,490.05,1624.4289999999999,198.923,2905.2940000000003,559.5840000000001,4060.55,658.283,4848.691,1570.623
?,52.81399999999999,4,533.318,512.029,1580.0610000000001,159.313,2860.241,518.887,4084.762,542.821,--undefined--,--undefined--
?,52.824,4,522.349,313.05400000000003,1569.224,133.721,2765.0759999999996,591.563,4097.613,458.07,--undefined--,--undefined--
?,52.833999999999996,4,519.809,233.144,1607.0929999999998,131.933,2786.788,716.538,4105.511,542.904,--undefined--,--undefined--
?,52.843999999999994,5,526.92,230.09400000000002,1642.5320000000002,117.024,2821.085,753.443,4199.464,945.567,4312.468,2448.362
?,52.854,5,526.316,313.76599999999996,1636.622,107.70200000000001,2780.15,751.425,3772.181,1553.178,4551.506,1090.638
?,52.864,5,484.966,354.539,1602.326,87.46,2739.868,555.2669999999999,3860.661,964.64,4773.332,1355.05
?,52.873999999999995,5,471.844,392.851,1582.89,80.561,2704.4590000000003,471.63699999999994,3844.175,688.082,4814.03,1040.029
?,52.88399999999999,5,494.648,457.095,1600.671,106.194,2738.43,687.678,3845.272,845.418,4750.839,920.907
?,52.894,5,492.626,300.03,1628.7939999999999,102.117,2808.736,878.757,3966.947,995.99,4743.806,1082.959
?,52.903999999999996,5,485.395,175.90099999999998,1635.602,97.789,2840.2740000000003,838.6089999999999,3954.378,929.539,4772.169,1032.321
?,52.913999999999994,5,508.712,221.16,1656.253,126.845,2899.349,781.58,3869.474,962.555,4725.005,1023.365
?,52.924,5,548.705,476.291,1696.763,200.205,2920.8520000000003,734.383,3994.601,916.576,4665.817,1385.784
?,52.934,5,395.24,475.647,1762.626,297.60200000000003,2962.165,729.643,4189.498,767.31,4761.265,2261.834
?,52.943999999999996,4,345.50800000000004,238.921,1841.6329999999998,587.509,3035.071,1310.261,4188.796,1088.581,--undefined--,--undefined--
?,52.95399999999999,5,326.235,182.31799999999998,1594.741,970.69,2371.343,1285.769,3734.951,880.54,4965.529,1242.318
?,52.964,5,314.978,161.424,1592.433,766.461,2556.866,1583.493,3766.514,1105.467,5258.053,1640.049
?,52.974,4,310.435,190.929,1760.45,487.663,2971.0229999999997,1199.998,4101.307,921.237,--undefined--,--undefined--
?,52.983999999999995,4,304.715,553.29,1791.203,369.251,3041.272,923.449,4130.785,639.794,--undefined--,--undefined--
?,52.994,4,450.869,1092.768,1736.994,494.676,3068.7,1083.349,4160.195,862.497,--undefined--,--undefined--
?,53.004,5,575.535,909.477,1642.646,617.104,2675.2290000000003,1088.237,3838.681,1115.635,4654.209,1033.842
?,53.013999999999996,5,610.339,932.1160000000001,1559.622,809.6619999999999,2584.7729999999997,1101.553,3722.902,1011.369,4695.518,822.824
?,53.023999999999994,5,535.716,554.038,1629.527,677.6469999999999,2715.1479999999997,1299.902,3656.099,920.27,4740.22,793.793
?,53.034,5,505.836,375.20300000000003,1642.3329999999999,535.911,2914.665,1189.895,3622.34,1006.713,4718.023,780.329
?,53.044,5,532.018,420.449,1704.335,598.8290000000001,3172.9159999999997,961.18,3841.759,1930.921,4566.904,1280.068
?,53.053999999999995,5,535.366,343.699,1748.83,506.978,3150.6279999999997,951.8580000000001,4176.004,1185.372,4527.582,2148.908
?,53.06399999999999,5,505.651,319.317,1703.898,497.338,2902.7459999999996,1241.4160000000002,3866.54,831.563,4659.778,1032.507
?,53.074,5,507.869,510.466,1631.2479999999998,673.278,2604.571,1466.818,3759.487,579.216,4696.475,744.953
?,53.083999999999996,5,554.634,1009.438,1595.5379999999998,1114.307,2256.9,1855.286,3669.661,555.429,4682.607,788.212
?,53.093999999999994,5,520.621,2900.195,1054.31,1444.4779999999998,2022.9479999999999,1280.618,3655.411,615.316,4632.341,808.137
?,53.104,5,705.34,1443.226,1364.035,1070.8339999999998,2357.217,1319.408,3745.053,566.631,4672.521,734.555
?,53.114,5,880.11,1686.1860000000001,1295.809,960.3380000000001,2472.536,1486.257,3786.048,724.745,4661.744,968.233
?,53.123999999999995,4,1046.7,827.7330000000001,1889.7820000000002,1308.77,3381.191,1313.9360000000001,4284.291,847.016,--undefined--,--undefined--
?,53.13399999999999,4,1008.341,623.001,2021.139,935.85,3290.025,761.2339999999999,4315.21,572.034,--undefined--,--undefined--
?,53.144,4,1033.407,638.526,2153.714,968.507,3309.6890000000003,749.722,4342.31,838.128,--undefined--,--undefined--
?,53.153999999999996,4,1138.5439999999999,756.472,2732.466,880.003,2984.383,3219.317,4297.767,946.915,--undefined--,--undefined--
?,53.163999999999994,4,1200.328,648.113,2676.653,408.04900000000004,4345.742,623.035,4488.13,3296.322,--undefined--,--undefined--
?,53.174,5,729.595,1881.654,1210.932,797.436,2627.429,385.786,3833.296,1263.538,4549.757,646.636
?,53.184,5,611.861,777.659,1529.906,975.9119999999999,2615.98,595.054,3690.111,832.968,4717.72,592.896
?,53.193999999999996,5,517.617,327.274,1680.645,750.62,2568.459,778.802,3624.559,559.379,4798.44,548.445
?,53.20399999999999,5,491.491,129.007,1775.771,563.0830000000001,2487.6929999999998,869.2589999999999,3612.881,467.407,4763.552,504.652
?,53.214,5,489.369,58.958999999999996,1773.991,431.718,2490.594,880.791,3684.096,540.116,4724.982,555.057
?,53.224,5,494.973,43.167,1739.796,426.153,2543.8520000000003,891.51,3702.587,574.914,4775.452,794.186
?,53.233999999999995,5,501.815,46.955,1677.656,463.866,2553.413,747.587,3678.675,447.986,4981.236,1021.934
?,53.244,5,510.293,55.108000000000004,1628.04,422.21,2590.804,707.546,3739.507,412.915,5049.134,1129.112
?,53.254,5,529.182,65.607,1588.182,276.389,2713.393,852.347,3834.331,549.174,4917.958,1207.843
?,53.263999999999996,5,555.234,76.859,1557.28,195.205,2695.526,844.172,3832.703,574.886,4885.617,947.889
?,53.273999999999994,5,571.778,81.197,1544.1889999999999,215.732,2629.862,765.3560000000001,3749.249,414.2,4912.562,610.722
?,53.284,5,584.866,92.84100000000001,1554.0839999999998,284.116,2640.2129999999997,771.83,3701.942,384.486,4876.705,491.838
?,53.294,5,597.35,127.292,1568.933,350.76599999999996,2701.5229999999997,986.092,3702.565,554.158,4773.224,549.081
?,53.303999999999995,5,585.693,146.686,1572.365,391.25,2931.1240000000003,1159.9180000000001,3808.137,884.337,4725.988,934.607
?,53.31399999999999,5,574.946,137.94899999999998,1583.349,480.29400000000004,3113.195,1098.991,3916.228,1065.007,4808.339,1401.723
?,53.324,5,575.502,136.171,1597.744,563.511,3074.71,1377.764,3657.426,939.35,4798.946,897.944
?,53.333999999999996,5,589.197,177.81400000000002,1609.3370000000002,699.846,2738.5359999999996,1296.997,3604.743,633.712,4814.381,668.089
?,53.343999999999994,5,622.159,313.48900000000003,1636.095,875.655,2591.254,1249.4769999999999,3586.803,594.057,4850.975,731.384
?,53.354,5,588.411,463.102,1567.2920000000001,864.722,2533.3320000000003,1194.89,3599.231,510.526,4868.763,640.448
?,53.364,5,539.373,344.319,1575.806,638.632,2573.845,1120.763,3654.369,402.537,4863.626,563.902
?,53.373999999999995,5,576.0840000000001,345.526,1586.783,725.023,2606.756,1413.1879999999999,3691.407,459.619,4755.076,538.13
?,53.38399999999999,5,618.474,442.709,1505.263,767.34,2759.406,1487.2520000000002,3699.577,604.447,4672.343,487.398
?,53.394,5,726.8330000000001,696.19,1473.2520000000002,1009.2919999999999,2717.134,1519.42,3701.581,676.981,4709.906,644.915
?,53.403999999999996,4,996.561,606.376,2180.114,1151.031,3632.9770000000003,623.9209999999999,4793.306,1067.616,--undefined--,--undefined--
?,53.413999999999994,5,844.753,674.153,1815.1529999999998,2269.5229999999997,2452.8720000000003,1516.443,3653.319,687.496,4862.32,995.41
?,53.424,5,713.0,570.361,1763.4,1153.262,2795.802,1002.7330000000001,3729.159,881.234,4831.493,930.649
?,53.434,5,760.071,787.566,1623.4520000000002,1317.4089999999999,2841.458,1222.316,3687.392,1065.572,4802.799,1043.945
?,53.443999999999996,4,1116.513,1001.666,2046.3129999999999,2185.271,3525.627,661.972,4762.41,1102.04,--undefined--,--undefined--
?,53.45399999999999,4,1267.225,1033.711,1591.68,2318.422,3539.1659999999997,509.866,4725.61,881.484,--undefined--,--undefined--
?,53.464,5,395.289,1879.092,1342.5520000000001,883.8330000000001,2680.1929999999998,3305.7290000000003,3531.94,565.965,4682.963,708.915
?,53.474,5,492.986,1532.869,1335.352,780.6560000000001,3421.413,2863.468,3438.344,684.579,4608.767,870.603
?,53.483999999999995,5,634.057,2110.42,1252.57,884.58,3419.363,3207.298,3430.729,760.668,4631.705,1295.799
?,53.494,4,1163.654,724.845,2107.567,1762.1270000000002,3547.5640000000003,669.441,4587.434,1575.467,--undefined--,--undefined--
?,53.504,4,1134.234,629.82,2064.103,1223.2730000000001,3510.8340000000003,643.035,4417.149,1017.879,--undefined--,--undefined--
?,53.513999999999996,4,1080.035,816.143,2230.803,1473.704,3557.0370000000003,801.2260000000001,4658.433,901.984,--undefined--,--undefined--
?,53.523999999999994,5,664.212,1057.94,1423.251,961.737,2881.978,1348.774,3689.451,828.012,4756.385,717.745
?,53.534,5,699.291,1234.589,1331.6779999999999,819.122,2829.127,1319.1660000000002,3693.727,649.647,4785.293,678.732
?,53.544,5,756.638,1158.813,1258.694,888.7260000000001,2635.9179999999997,1124.399,3710.08,487.966,4813.729,512.697
?,53.553999999999995,5,717.311,698.3889999999999,1432.817,1009.3939999999999,2606.987,1016.732,3727.05,447.579,4858.459,548.763
?,53.56399999999999,5,737.6569999999999,606.026,1601.9470000000001,1190.078,2608.633,1329.23,3753.932,657.119,4883.3,854.544
?,53.574,5,778.2810000000001,619.514,1743.776,1136.63,3619.907,1172.595,3674.397,3035.529,4655.647,1622.598
?,53.583999999999996,4,810.284,642.247,1912.6870000000001,1259.942,3531.796,885.164,4379.068,1209.88,--undefined--,--undefined--
?,53.593999999999994,4,834.054,585.4730000000001,2086.9339999999997,1037.768,3564.937,887.965,4363.439,1269.763,--undefined--,--undefined--
?,53.604,4,898.1189999999999,595.08,2081.334,887.71,3532.46,729.822,4425.757,1172.991,--undefined--,--undefined--
?,53.614,4,1043.915,499.63199999999995,2075.909,704.674,3448.87,501.82099999999997,4492.533,673.596,--undefined--,--undefined--
?,53.623999999999995,4,1122.452,436.288,2119.0389999999998,707.821,3431.369,472.941,4471.094,735.671,--undefined--,--undefined--
?,53.63399999999999,4,1147.347,434.175,2192.335,726.903,3416.99,598.749,4283.578,888.564,--undefined--,--undefined--
?,53.644,4,1110.333,580.947,2202.235,782.27,3357.3540000000003,752.1360000000001,4299.773,906.815,--undefined--,--undefined--
?,53.653999999999996,4,1098.8519999999999,871.324,2168.3920000000003,1212.9089999999999,3602.5429999999997,993.784,4632.187,2041.078,--undefined--,--undefined--
?,53.663999999999994,5,538.17,2794.61,1113.417,845.67,2273.824,1194.379,3743.394,560.744,4881.662,880.877
?,53.674,4,1064.3339999999998,641.031,2245.383,838.819,3716.941,469.629,4818.401,752.359,--undefined--,--undefined--
?,53.684,5,895.0219999999999,716.7130000000001,1298.229,1948.26,2356.189,866.57,3696.641,420,4802.6,624.113
?,53.693999999999996,5,789.168,655.5060000000001,1440.128,1280.213,2529.815,834.337,3727.351,453.98,4861.221,632.583
?,53.70399999999999,5,722.076,645.866,1412.3,845.415,2703.52,751.56,3788.294,566.18,4928.578,634.953
?,53.714,5,757.557,543.019,1440.701,897.5139999999999,2831.385,608.441,3747.935,766.679,4908.211,680.395
?,53.724,4,885.1010000000001,219.05200000000002,2554.334,1287.163,3006.656,350.68800000000005,4332.862,1071.986,--undefined--,--undefined--
?,53.733999999999995,4,884.168,122.473,2543.353,638.099,3052.0009999999997,223.665,4343.708,626.859,--undefined--,--undefined--
?,53.744,4,882.797,120.941,2541.904,581.263,3063.4759999999997,199.835,4366.873,532.71,--undefined--,--undefined--
?,53.754,4,885.294,157.23,2483.29,716.6139999999999,3060.131,213.25400000000002,4322.811,713.989,--undefined--,--undefined--
?,53.763999999999996,4,831.332,557.91,2066.196,2201.18,3071.3959999999997,462.399,4361.334,1181.95,--undefined--,--undefined--
?,53.773999999999994,5,635.243,337.653,1687.027,734.0139999999999,3071.465,1043.6680000000001,3798.131,1133.024,4885.902,1123.764
?,53.784,5,633.203,144.845,1684.953,601.626,2828.7540000000004,785.895,3804.145,689.413,4871.845,795.877
?,53.794,5,608.141,81.709,1762.5910000000001,603.281,2761.672,507.404,3699.813,749.841,4770.178,389.572
?,53.803999999999995,5,525.255,37.983000000000004,2134.34,502.26,2784.764,445.403,3595.943,1226.873,4687.793,312.557
?,53.81399999999999,5,517.0830000000001,30.834,2196.158,432.358,2777.975,681.997,3436.831,1281.814,4686.192,284.556
?,53.824,5,517.456,34.639,2232.591,344.51800000000003,3013.403,775.61,3026.093,2012.145,4693.109,270.513
?,53.833999999999996,5,517.868,43.744,2233.129,261.89599999999996,2829.815,4615.44,3044.42,449.881,4696.386,270.039
?,53.843999999999994,4,517.977,53.005,2227.252,252.84099999999998,3062.7309999999998,329.49300000000005,4701.345,277.726,--undefined--,--undefined--
?,53.854,5,515.4490000000001,55.75,1901.168,5363.714,2252.703,380.191,3153.868,436.847,4705.712,315.974
?,53.864,5,514.229,62.05,1949.6960000000001,1802.889,2399.008,606.677,3361.736,628.242,4696.468,378.57
?,53.873999999999995,5,516.201,78.333,1587.289,1113.2839999999999,2547.3,538.379,3447.563,634.985,4670.91,423.764
?,53.88399999999999,5,510.35699999999997,86.426,1358.828,666.687,2627.094,538.497,3452.414,675.447,4618.552,489.392
?,53.894,5,502.13699999999994,102.572,1181.476,525.255,2715.313,547.962,3465.183,753.755,4572.525,756.903
?,53.903999999999996,5,485.75300000000004,132.696,946.2280000000001,364.455,2718.224,466.249,3518.134,554.958,4697.232,834.315
?,53.913999999999994,5,477.538,129.93,885.36,277.33799999999997,2653.199,397.588,3612.456,586.127,4870.473,820.731
?,53.924,5,480.504,97.33200000000001,917.86,244.60299999999998,2663.698,368.62300000000005,3696.148,688.085,5014.597,948.76
?,53.934,5,485.588,59.102,940.048,161.96200000000002,2776.5490000000004,404.38699999999994,3589.15,872.673,5067.965,955.688
?,53.943999999999996,5,494.351,55.74100000000001,960.572,193.52900000000002,2872.655,357.915,3550.867,1073.846,5359.017,1307.171
?,53.95399999999999,4,510.06199999999995,61.681999999999995,1029.992,383.98900000000003,2928.7090000000003,305.817,3688.344,1486.272,--undefined--,--undefined--
?,53.964,4,523.95,59.451,1260.985,661.613,2981.425,277.027,4402.19,2118.354,--undefined--,--undefined--
?,53.974,5,523.4830000000001,55.229,1488.799,660.265,2094.988,5325.581,3071.129,318.441,4731.101,718.419
?,53.983999999999995,5,513.2669999999999,53.924,1595.2939999999999,773.007,2017.933,2325.324,3154.9,371.377,4685.543,424.57
?,53.994,5,501.129,60.76,1606.839,1295.114,2051.471,1489.506,3132.654,489.016,4717.52,397.584
?,54.004,5,488.98199999999997,67.683,1255.424,1757.781,2313.143,1037.857,3206.38,636.44,4766.598,543.806
?,54.013999999999996,5,478.48900000000003,65.601,1020.822,1884.932,2468.3,728.93,3487.387,766.446,4908.967,847.761
?,54.023999999999994,5,472.879,78.176,1613.434,1433.285,2529.974,954.179,3649.253,936.729,4957.032,979.492
?,54.034,5,507.635,167.327,1732.9589999999998,978.921,2663.45,1098.218,3691.384,1020.472,4937.731,1004.09
?,54.044,5,565.439,258.23900000000003,1781.463,964.288,2718.522,1233.195,3694.006,1147.622,4928.061,1090.721
?,54.053999999999995,5,593.4590000000001,279.672,1792.7910000000002,1037.072,2706.7140000000004,1152.008,3780.931,1175.856,4978.142,1140.653
?,54.06399999999999,5,545.825,263.782,1531.9,441.032,2752.203,558.5930000000001,3994.627,542.102,5117.261,1088.075
?,54.074,5,745.985,951.177,1494.5720000000001,308.704,2950.277,673.796,4170.019,297.015,4573.2,3610.866
?,54.083999999999996,5,773.8580000000001,783.3430000000001,1494.5810000000001,266.247,2897.864,615.002,3937.939,2238.388,4224.53,227.665
?,54.093999999999994,5,745.2080000000001,553.479,1512.9720000000002,226.88,2856.303,474.07300000000004,4105.144,1795.524,4246.364,208.609
?,54.104,5,695.2869999999999,359.611,1539.1689999999999,190.739,2821.848,340.898,4243.062,257.1,4323.759,1254.822
?,54.114,5,618.793,255.40599999999998,1566.63,185.31400000000002,2795.183,220.076,4125.395,287.812,4587.954,758.619
?,54.123999999999995,5,552.018,233.27700000000002,1558.13,210.01,2775.847,176.343,4045.528,279.458,4737.536,778.25
?,54.13399999999999,5,506.849,110.022,1455.817,286.557,2770.31,188.485,4010.981,378.433,4712.054,1079.957
?,54.144,5,513.936,65.456,1368.9089999999999,363.608,2781.803,242.497,3991.854,764.913,4400.815,843.784
?,54.153999999999996,5,523.899,47.482,1337.88,418.885,2780.235,250.33599999999998,3836.676,892.948,4494.066,724.218
?,54.163999999999994,5,527.887,43.165,1313.7479999999998,500.218,2752.1620000000003,286.198,3760.947,815.612,4630.997,833.63
?,54.174,5,527.553,49.821000000000005,1306.66,491.569,2721.63,367.35699999999997,3679.936,826.215,4608.978,590.139
?,54.184,5,527.875,70.742,1249.462,474.92199999999997,2710.1020000000003,325.403,3622.768,595.385,4644.569,375.218
?,54.193999999999996,5,531.814,93.47,1188.649,508.65,2727.348,229.815,3590.594,586.859,4668.479,312.705
?,54.20399999999999,5,533.015,102.389,1189.872,490.13699999999994,2753.948,215.753,3546.486,709.048,4656.941,300.523
?,54.214,5,529.096,92.675,1245.046,397.309,2760.36,181.38299999999998,3552.028,572.979,4665.183,289.003
?,54.224,5,523.057,87.038,1276.874,393.083,2747.458,113.995,3575.571,410.733,4679.054,278.412
?,54.233999999999995,5,515.65,83.14299999999999,1343.023,419.39,2736.401,118.75200000000001,3593.011,425.756,4680.327,348.4
?,54.244,5,506.969,75.867,1459.1860000000001,377.689,2736.989,148.437,3600.81,437.671,4703.24,453.797
?,54.254,5,507.03,67.359,1536.5079999999998,384.528,2742.605,156.594,3620.003,380.715,4733.342,511.865
?,54.263999999999996,5,508.843,59.861000000000004,1568.714,468.04,2769.353,154.696,3623.484,447.806,4724.289,492.038
?,54.273999999999994,5,504.045,52.713,1575.629,516.466,2790.591,136.054,3582.96,456.625,4718.102,421.344
?,54.284,5,498.957,40.145,1598.1879999999999,479.916,2782.225,152.273,3550.227,267.4,4726.222,424.431
?,54.294,5,489.092,44.333,1651.999,485.218,2780.659,219.982,3546.675,257.375,4793.886,597.727
?,54.303999999999995,5,473.41900000000004,81.742,1749.293,555.497,2875.634,237.083,3489.59,958.549,4805.483,740.603
?,54.31399999999999,5,470.585,89.087,1850.068,486.606,2915.9570000000003,201.75599999999997,3302.121,1579.419,4708.274,621.263
?,54.324,5,457.277,91.314,1830.515,442.602,2895.8520000000003,310.522,3192.361,1081.336,4677.146,444.813
?,54.333999999999996,5,425.689,121.92399999999999,1738.1589999999999,487.358,2797.703,365.907,3352.936,758.985,4697.369,386.898
?,54.343999999999994,5,422.565,152.36700000000002,1667.8110000000001,497.38300000000004,2801.7270000000003,318.48,3645.937,791.769,4626.483,456.889
?,54.354,5,485.605,267.233,1695.735,756.497,2939.0759999999996,567.095,3909.879,976.037,4531.905,776.761
?,54.364,4,676.8689999999999,307.504,2242.474,911.686,3328.1440000000002,444.80699999999996,4290.107,485.369,--undefined--,--undefined--
?,54.373999999999995,4,750.566,324.413,2332.488,699.842,3361.095,369.593,4283.865,533.132,--undefined--,--undefined--
?,54.38399999999999,4,931.265,548.0840000000001,2423.508,1087.011,3430.539,567.279,4516.243,1079.964,--undefined--,--undefined--
?,54.394,5,343.038,2284.83,1096.492,584.828,2624.127,823.383,3603.84,534.247,4798.544,675.181
?,54.403999999999996,5,432.09,2258.515,1141.2,637.803,2505.772,948.3989999999999,3642.38,442.83,4864.018,644.789
?,54.413999999999994,5,748.725,1325.922,1299.79,776.283,2595.054,1179.808,3687.569,452.626,4861.222,652.479
?,54.424,5,707.38,1110.795,1369.759,726.0189999999999,2741.2340000000004,1078.529,3722.395,576.073,4792.801,735.087
?,54.434,5,703.38,1075.202,1399.112,707.7180000000001,2773.292,924.821,3803.949,705.318,4767.419,953.773
?,54.443999999999996,5,699.16,931.0889999999999,1465.29,734.706,2807.5009999999997,1004.25,3843.024,764.189,4841.621,1128.679
?,54.45399999999999,5,676.798,942.196,1451.1070000000002,730.918,2750.78,992.507,3798.129,706.621,4821.454,825.396
?,54.464,5,682.62,1117.18,1393.75,793.2639999999999,2660.281,967.954,3754.92,717.175,4768.79,641.463
