rowLabel,time(s),nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),F5(Hz),B5(Hz)
?,137.10299999999998,5,661.055,218.545,1670.844,528.063,2954.23,1485.1429999999998,3779.148,770.83,4697.011,1479.17
?,137.113,5,681.431,293.257,1726.453,634.215,2686.8,2190.9179999999997,3679.194,630.771,4638.232,1031.807
?,137.123,5,704.459,401.365,1680.733,862.1310000000001,2352.6839999999997,1705.8229999999999,3646.345,448.38,4687.396,693.38
?,137.13299999999998,5,689.927,349.46,1721.279,649.8969999999999,2575.312,2811.244,3588.687,478.879,4687.787,853.118
?,137.143,4,686.395,271.351,1724.934,431.885,3464.159,519.688,4438.414,1171.825,--undefined--,--undefined--
?,137.153,4,738.6389999999999,373.31699999999995,1684.82,432.36400000000003,3460.33,503.233,4362.227,1061.953,--undefined--,--undefined--
?,137.16299999999998,4,817.852,564.95,1681.146,517.635,3538.9559999999997,530.813,4480.923,1220.466,--undefined--,--undefined--
?,137.173,4,758.0160000000001,475.106,1682.0179999999998,599.974,3565.92,563.151,4665.338,1200.974,--undefined--,--undefined--
?,137.183,5,746.0360000000001,484.94699999999995,1634.2320000000002,794.9169999999999,3248.422,5323.616999999999,3551.753,527.405,4712.803,952.371
?,137.19299999999998,5,812.8589999999999,642.98,1539.9089999999999,1221.31,2546.055,2927.197,3512.94,445.199,4753.43,686.946
?,137.203,4,958.3839999999999,494.686,2278.774,1134.221,3436.2270000000003,303.308,4750.899,591.221,--undefined--,--undefined--
?,137.213,4,965.908,427.125,2352.974,918.209,3425.026,259.918,4741.808,643.517,--undefined--,--undefined--
?,137.22299999999998,4,1008.732,393.92199999999997,2161.768,1052.921,3439.2129999999997,361.668,4613.65,1115.726,--undefined--,--undefined--
?,137.233,4,1001.2339999999999,483.836,1814.809,929.7130000000001,3458.005,488.611,4250.887,1023.605,--undefined--,--undefined--
?,137.243,5,910.576,764.4580000000001,1611.148,1013.263,3089.453,4059.7709999999997,3544.141,668.217,4629.308,1248.773
?,137.253,4,1132.8239999999998,760.441,1852.231,1440.9089999999999,3605.034,621.057,4602.96,1443.62,--undefined--,--undefined--
?,137.263,4,1168.3010000000002,581.21,1840.325,1048.502,3623.1009999999997,596.6519999999999,4204.544,1409.875,--undefined--,--undefined--
?,137.273,4,1158.1889999999999,613.928,1711.354,1245.718,3671.361,545.94,4518.171,1776.888,--undefined--,--undefined--
?,137.283,4,1136.924,583.153,1733.285,1397.184,3661.716,480.191,4648.102,1198.921,--undefined--,--undefined--
?,137.293,4,1114.815,443.894,1974.121,1017.345,3659.2509999999997,408.014,4637.563,1123.707,--undefined--,--undefined--
?,137.303,4,1111.142,380.74,2073.1639999999998,734.448,3653.736,411.72,4637.48,1207.203,--undefined--,--undefined--
?,137.313,4,1092.057,366.341,2076.687,574.936,3631.886,475.495,4455.815,1186.203,--undefined--,--undefined--
?,137.32299999999998,4,1062.914,376.85,2065.739,599.596,3526.539,583.747,4304.96,908.348,--undefined--,--undefined--
?,137.333,4,1065.796,443.86300000000006,2036.891,861.84,3402.703,563.394,4315.893,786.306,--undefined--,--undefined--
?,137.343,4,1047.151,547.765,1984.684,1323.826,3438.667,501.866,4567.728,805.873,--undefined--,--undefined--
?,137.35299999999998,5,969.914,642.207,1650.806,1142.6660000000002,2716.5159999999996,2795.2059999999997,3485.619,476.151,4617.367,642.926
?,137.363,5,902.683,678.888,1609.226,777.062,3010.744,2330.513,3489.966,571.519,4569.843,671.6
?,137.373,5,875.755,647.344,1565.433,722.12,3018.448,1574.0479999999998,3577.669,645.124,4649.529,852.987
?,137.38299999999998,5,1055.5439999999999,716.9069999999999,1613.152,1369.2620000000002,3010.743,3482.208,3577.32,581.608,4742.13,1583.512
?,137.393,4,1141.249,491.341,1970.746,1100.568,3500.688,629.9630000000001,4161.817,1246.021,--undefined--,--undefined--
?,137.403,4,1157.035,493.293,1950.8120000000001,1253.221,3405.025,697.76,4157.779,1037.626,--undefined--,--undefined--
?,137.41299999999998,4,1175.683,570.592,1962.942,1382.414,3436.95,683.342,4344.42,1285.965,--undefined--,--undefined--
?,137.423,4,1136.84,663.061,1906.4779999999998,1395.172,3512.2009999999996,701.7339999999999,4488.935,1324.317,--undefined--,--undefined--
?,137.433,4,1123.258,597.313,1950.126,1109.445,3596.587,608.601,4293.328,1572.09,--undefined--,--undefined--
?,137.44299999999998,4,1123.712,585.133,1939.79,910.495,3604.635,464.105,4469.837,1478.133,--undefined--,--undefined--
?,137.453,4,1108.472,565.229,1963.2939999999999,822.801,3570.211,471.356,4487.489,1392.738,--undefined--,--undefined--
?,137.463,4,1099.995,588.075,1917.89,916.7539999999999,3559.348,495.99,4395.674,1417.419,--undefined--,--undefined--
?,137.47299999999998,4,1054.325,544.27,1837.368,1148.03,3633.9770000000003,640.149,4369.954,1699.774,--undefined--,--undefined--
?,137.483,4,1041.518,469.712,1724.481,1182.5330000000001,3437.8940000000002,1084.565,3991.566,883.253,--undefined--,--undefined--
?,137.493,4,1046.75,496.741,1608.806,1215.076,3433.054,988.5269999999999,4051.435,1146.894,--undefined--,--undefined--
?,137.503,5,1027.183,657.7139999999999,1484.668,1081.123,3480.349,925.689,3545.643,2211.842,4462.383,1488.685
?,137.513,5,969.342,628.06,1542.0520000000001,842.607,3070.595,1517.86,3661.662,715.316,4669.13,1275.422
?,137.523,5,1009.908,535.8340000000001,1681.1029999999998,823.0419999999999,2852.111,2465.651,3629.269,518.562,4689.733,1065.769
?,137.533,5,1090.4589999999998,478.26599999999996,1848.2089999999998,926.33,1896.8110000000001,6646.21,3600.969,455.449,4661.431,939.95
?,137.543,5,1120.651,431.926,1632.514,3106.85,1994.585,1349.566,3648.666,398.512,4695.928,692.177
?,137.553,5,1143.095,485.465,1427.1789999999999,1804.5410000000002,2185.797,2006.934,3661.027,361.989,4689.243,627.543
?,137.563,5,1173.767,537.014,1427.545,1912.217,2101.882,2547.571,3620.363,391.118,4641.59,708.222
?,137.57299999999998,4,1184.262,555.202,1816.6660000000002,1421.1770000000001,3538.368,433.918,4578.402,708.552,--undefined--,--undefined--
?,137.583,4,1166.86,596.351,1715.25,1264.673,3476.598,442.845,4541.285,817.398,--undefined--,--undefined--
?,137.593,4,1115.2930000000001,498.19,1780.408,1100.883,3473.427,506.084,4356.842,1058.389,--undefined--,--undefined--
?,137.60299999999998,4,1059.537,554.3380000000001,1732.1229999999998,1100.262,3479.238,792.4169999999999,4152.033,1133.588,--undefined--,--undefined--
?,137.613,5,944.7719999999999,623.906,1558.442,768.012,3369.261,1779.444,3613.635,1057.534,4708.194,1556.5
?,137.623,5,967.475,588.015,1572.443,843.6410000000001,2765.5209999999997,2092.4570000000003,3589.375,575.48,4625.739,751.405
?,137.63299999999998,4,1106.662,524.941,1911.8220000000001,1126.982,3605.7270000000003,408.228,4596.057,785.259,--undefined--,--undefined--
?,137.643,4,1137.5539999999999,432.19699999999995,1848.781,1070.315,3574.343,410.619,4457.752,934.367,--undefined--,--undefined--
?,137.653,4,1164.502,464.73900000000003,1667.898,1175.024,3494.329,427.73900000000003,4408.409,741.802,--undefined--,--undefined--
?,137.66299999999998,4,1161.622,458.599,1717.059,1186.869,3449.89,454.907,4449.212,690.566,--undefined--,--undefined--
?,137.673,4,1164.879,485.30199999999996,1787.53,1286.017,3492.0009999999997,534.073,4484.837,916.059,--undefined--,--undefined--
?,137.683,5,850.513,1033.869,1426.4470000000001,367.23400000000004,2830.522,809.345,3756.259,660.29,4851.356,966.87
?,137.69299999999998,5,878.38,896.928,1477.9779999999998,192.457,2779.006,362.819,3806.925,506.411,4972.887,995.711
?,137.703,5,856.691,896.56,1472.7279999999998,182.329,2776.6609999999996,382.374,3797.157,479.312,4960.951,980.013
?,137.713,5,912.6210000000001,1179.7730000000001,1402.875,346.88,2819.002,1077.617,3679.527,600.05,4796.54,868.454
?,137.72299999999998,5,1143.011,2970.514,1261.55,458.569,2017.829,2191.6910000000003,3573.414,409.375,4685.354,605.489
?,137.733,5,638.347,2643.625,1279.442,477.334,2305.449,2148.464,3608.445,434.245,4696.724,631.808
?,137.743,4,1194.863,484.26,1879.839,1567.984,3576.6440000000002,490.06699999999995,4652.164,1082.292,--undefined--,--undefined--
?,137.753,4,1142.1680000000001,405.917,1853.58,1277.525,3542.986,468.839,4459.226,1363.506,--undefined--,--undefined--
?,137.763,4,1133.731,387.75800000000004,1828.4879999999998,1240.167,3557.844,452.44699999999995,4549.562,1316.37,--undefined--,--undefined--
?,137.773,4,1112.234,395.45,1890.111,1137.782,3580.803,450.36300000000006,4607.667,1021.904,--undefined--,--undefined--
?,137.783,4,1103.754,383.089,1967.7,929.304,3609.494,425.595,4575.232,847.236,--undefined--,--undefined--
?,137.793,4,1143.601,335.935,2001.1429999999998,913.3480000000001,3603.115,448.191,4485.807,947.123,--undefined--,--undefined--
?,137.803,4,1177.7730000000001,351.787,1989.8629999999998,962.7180000000001,3569.6020000000003,509.88300000000004,4278.439,872.806,--undefined--,--undefined--
?,137.813,4,1163.9080000000001,421.23900000000003,1946.6129999999998,940.32,3597.448,556.117,4211.46,843.16,--undefined--,--undefined--
?,137.82299999999998,4,1146.011,512.786,1840.54,1209.106,3663.3720000000003,505.407,4373.313,1245.266,--undefined--,--undefined--
?,137.833,5,1169.692,589.576,1520.8,1625.737,2051.71,4770.615,3616.694,436.216,4601.139,948.72
?,137.843,5,1187.223,506.56800000000004,1324.985,2455.9629999999997,2129.304,2460.402,3602.103,433.01,4631.469,705.352
?,137.85299999999998,4,1169.982,430.286,2182.2870000000003,1436.662,3611.938,492.616,4617.934,748.353,--undefined--,--undefined--
?,137.863,4,1154.33,389.849,2129.6279999999997,1161.753,3604.341,599.413,4530.719,1242.618,--undefined--,--undefined--
?,137.873,4,1155.886,342.57800000000003,2096.625,942.273,3588.2529999999997,543.0419999999999,4451.846,1291.801,--undefined--,--undefined--
?,137.88299999999998,4,1170.71,305.101,2089.149,835.701,3548.3559999999998,450.80300000000005,4522.531,883.406,--undefined--,--undefined--
?,137.893,4,1161.498,322.578,2121.5389999999998,874.038,3570.925,511.279,4519.789,790.972,--undefined--,--undefined--
?,137.903,4,1150.7730000000001,338.833,2107.328,876.829,3584.553,609.957,4447.495,856.334,--undefined--,--undefined--
?,137.91299999999998,4,1142.369,339.444,2059.4210000000003,903.262,3559.6440000000002,565.373,4388.495,893.843,--undefined--,--undefined--
?,137.923,4,1127.751,326.922,2046.408,773.5360000000001,3570.697,443.00800000000004,4447.216,928.892,--undefined--,--undefined--
?,137.933,4,1131.363,350.129,2077.44,687.8910000000001,3598.94,394.20099999999996,4585.502,743.326,--undefined--,--undefined--
?,137.94299999999998,4,1131.292,409.51300000000003,2104.623,804.8,3616.617,465.746,4582.952,777.867,--undefined--,--undefined--
?,137.953,4,1149.412,417.53,2086.002,1029.615,3564.9640000000004,635.293,4394.348,1129.782,--undefined--,--undefined--
?,137.963,4,1159.8110000000001,358.759,2074.928,1070.656,3507.95,541.405,4359.731,1053.706,--undefined--,--undefined--
?,137.97299999999998,4,1157.161,309.11400000000003,2136.654,916.425,3539.1820000000002,398.505,4618.894,1080.93,--undefined--,--undefined--
?,137.983,4,1150.378,356.412,2195.0170000000003,920.1289999999999,3575.1659999999997,337.81300000000005,4790.846,674.872,--undefined--,--undefined--
?,137.993,4,1148.347,360.904,2201.416,861.048,3600.635,412.042,4771.58,873.582,--undefined--,--undefined--
?,138.003,4,1159.351,334.17699999999996,2146.006,864.3939999999999,3592.261,527.0830000000001,4404.963,1406.088,--undefined--,--undefined--
?,138.013,4,1148.888,355.156,2091.902,940.305,3557.842,504.59,4275.978,1294.29,--undefined--,--undefined--
?,138.023,4,1133.0739999999998,357.184,2086.737,1017.77,3506.173,569.097,4213.97,1073.99,--undefined--,--undefined--
?,138.033,4,1152.402,320.318,2109.534,993.289,3456.702,608.591,4263.314,813.615,--undefined--,--undefined--
?,138.043,4,1147.964,355.406,2009.505,991.2310000000001,3476.1679999999997,542.14,4303.333,854.538,--undefined--,--undefined--
?,138.053,4,1095.2269999999999,472.591,1869.4229999999998,909.544,3515.4990000000003,432.827,4336.222,1056.607,--undefined--,--undefined--
?,138.063,4,1075.187,486.902,1946.9160000000002,878.676,3562.0609999999997,376.23900000000003,4479.968,1388.063,--undefined--,--undefined--
?,138.07299999999998,4,1128.861,405.00800000000004,2043.465,995.704,3593.1409999999996,435.094,4505.606,1448.738,--undefined--,--undefined--
?,138.083,4,1190.5739999999998,306.319,2182.5879999999997,1177.748,3614.435,523.232,4627.687,1273.649,--undefined--,--undefined--
?,138.093,4,1194.58,264.313,2227.9320000000002,1034.06,3569.795,553.715,4503.618,1386.856,--undefined--,--undefined--
?,138.10299999999998,4,1164.546,314.962,2217.797,1031.04,3584.099,567.661,4432.49,1491.72,--undefined--,--undefined--
?,138.113,4,1156.009,355.366,2426.7529999999997,972.9110000000001,3661.272,489.022,4709.461,826.966,--undefined--,--undefined--
?,138.123,5,778.2589999999999,1893.104,1171.8039999999999,341.661,2565.195,721.34,3716.668,411.029,4745.349,638.969
?,138.13299999999998,5,715.806,2226.346,1187.74,272.235,2552.229,770.181,3753.549,450.993,4825.665,885.911
?,138.143,4,1209.136,206.796,2470.663,921.779,3752.405,549.342,4940.569,1500.952,--undefined--,--undefined--
?,138.153,4,1217.816,195.96599999999998,2448.246,1000.653,3737.7729999999997,556.374,4998.876,1559.329,--undefined--,--undefined--
?,138.16299999999998,4,1185.499,232.18900000000002,2342.993,1100.521,3710.635,589.814,4875.506,1840.589,--undefined--,--undefined--
?,138.173,4,1140.886,229.033,2131.02,1027.188,3560.177,583.198,4261.416,1098.737,--undefined--,--undefined--
?,138.183,4,1149.547,220.574,1988.589,976.694,3514.7090000000003,386.249,4319.339,845.341,--undefined--,--undefined--
?,138.19299999999998,4,1154.046,247.908,2001.56,943.815,3534.861,347.43199999999996,4435.664,882.157,--undefined--,--undefined--
?,138.203,4,1154.725,280.306,2116.4539999999997,991.14,3576.5209999999997,398.01800000000003,4618.272,928.186,--undefined--,--undefined--
?,138.213,5,999.5169999999999,297.994,1400.454,525.0880000000001,2638.1740000000004,573.177,3679.297,467.594,4994.953,702.181
?,138.22299999999998,5,936.28,163.814,1382.769,238.10299999999998,2513.071,309.21299999999997,3394.614,282.002,5081.3,468.165
?,138.233,5,915.253,119.59299999999999,1375.984,181.74,2462.292,282.08299999999997,3311.265,249.649,5094.875,430.609
?,138.243,5,903.435,100.51899999999999,1381.35,176.55599999999998,2433.596,370.244,3251.775,396.908,5166.172,605.908
?,138.253,4,896.436,98.14,1391.3970000000002,204.88099999999997,2492.612,529.906,3173.068,844.248,--undefined--,--undefined--
?,138.263,4,883.829,103.412,1403.231,254.639,2619.95,423.526,3603.546,1483.555,--undefined--,--undefined--
?,138.273,4,862.4889999999999,117.781,1427.871,358.829,2645.9179999999997,210.55,3766.611,585.965,--undefined--,--undefined--
?,138.283,4,850.1110000000001,121.13600000000001,1527.906,498.61,2640.5759999999996,191.97099999999998,3719.421,432.253,--undefined--,--undefined--
?,138.293,4,833.081,124.47399999999999,1681.1329999999998,502.204,2605.516,334.587,3700.269,438.271,--undefined--,--undefined--
?,138.303,4,804.623,142.47,1761.078,396.751,2600.862,382.18,3729.474,402.971,--undefined--,--undefined--
?,138.313,4,753.255,176.875,1819.951,354.858,2633.2909999999997,374.024,3828.573,373.778,--undefined--,--undefined--
?,138.32299999999998,4,649.663,195.692,1901.039,385.949,2625.763,418.585,3914.985,389.123,--undefined--,--undefined--
?,138.333,4,551.7819999999999,136.614,1979.469,443.19699999999995,2604.906,538.328,3977.041,484.161,--undefined--,--undefined--
?,138.343,4,521.51,121.477,2049.993,658.183,2498.031,871.3810000000001,4020.677,600.055,--undefined--,--undefined--
?,138.35299999999998,4,554.075,224.8,1710.172,1523.011,2221.091,736.201,3987.963,684.695,--undefined--,--undefined--
?,138.363,5,671.448,372.67400000000004,1176.61,1801.4270000000001,1944.1870000000001,613.129,3746.966,1032.318,4337.58,1255.115
?,138.373,5,770.678,303.749,1358.737,2509.399,1779.774,725.023,3508.993,945.054,4407.272,870.664
?,138.38299999999998,5,796.709,199.985,1805.07,903.0269999999999,2256.774,1120.6889999999999,3460.419,1028.746,4523.627,831.925
?,138.393,5,848.125,201.959,2012.7679999999998,268.913,2786.402,798.0830000000001,3515.781,1205.097,4703.643,643.866
?,138.403,5,946.305,396.08,2059.987,189.33700000000002,3000.7470000000003,578.427,3833.27,2084.968,4707.796,788.964
?,138.41299999999998,5,994.7589999999999,512.659,2064.407,163.041,3056.991,535.831,4191.524,2561.02,4645.617,901.812
?,138.423,5,892.008,550.126,2048.176,158.975,3013.2070000000003,666.043,4005.989,1968.068,4678.136,920.128
?,138.433,5,737.698,354.147,2001.421,178.52700000000002,2825.5809999999997,770.2660000000001,3938.794,1003.319,4740.723,903.653
?,138.44299999999998,5,747.795,295.573,1888.112,314.722,2624.8579999999997,652.689,3819.244,629.377,4721.125,703.343
?,138.453,5,849.948,306.325,1820.707,300.366,2617.203,475.19,3639.823,506.951,4739.192,632.296
?,138.463,5,920.7360000000001,241.692,1773.6760000000002,229.49200000000002,2618.4339999999997,345.31699999999995,3566.993,389.342,4871.836,612.926
?,138.47299999999998,5,969.9989999999999,194.774,1731.0420000000001,158.287,2610.139,233.43200000000002,3557.824,405.006,5018.394,587.075
?,138.483,5,992.908,265.698,1729.4279999999999,182.791,2614.126,236.503,3546.026,624.548,5120.815,697.82
?,138.493,5,1049.017,390.335,1764.761,349.099,2653.926,280.622,3604.973,1262.133,5401.239,1113.892
?,138.503,4,1092.921,502.909,1822.396,608.626,2682.782,261.135,4127.031,1325.687,--undefined--,--undefined--
?,138.513,4,749.581,472.37,1662.725,418.852,2644.802,243.34799999999998,4080.56,1206.43,--undefined--,--undefined--
?,138.523,4,664.158,236.792,1549.359,302.445,2621.149,416.778,4113.046,1343.81,--undefined--,--undefined--
?,138.533,4,668.1569999999999,208.192,1496.914,385.025,2505.611,699.252,3979.626,2227.115,--undefined--,--undefined--
?,138.543,4,671.811,188.65900000000002,1449.254,538.572,2401.94,723.952,3827.491,2491.871,--undefined--,--undefined--
?,138.553,4,659.237,171.30900000000003,1376.96,684.087,2246.825,748.311,3481.749,1890.211,--undefined--,--undefined--
?,138.563,4,645.641,158.224,1304.7089999999998,860.587,2102.4770000000003,690.2280000000001,3391.896,1288.176,--undefined--,--undefined--
?,138.57299999999998,4,639.273,136.806,1616.352,1382.421,1737.576,990.3789999999999,3261.029,953.808,--undefined--,--undefined--
?,138.583,4,619.693,113.079,1608.64,579.706,2325.97,4814.471,3241.209,869.625,--undefined--,--undefined--
?,138.593,4,581.469,100.932,1489.3470000000002,644.31,2652.6809999999996,1066.4489999999998,3663.827,952.547,--undefined--,--undefined--
?,138.60299999999998,4,536.626,114.66,1385.635,627.194,2534.154,420.57,3818.431,761.436,--undefined--,--undefined--
?,138.613,4,502.727,140.316,1387.5520000000001,668.6310000000001,2538.525,279.26599999999996,3874.546,855.634,--undefined--,--undefined--
?,138.623,4,507.085,147.541,1441.375,874.4989999999999,2544.811,322.043,3816.168,970.984,--undefined--,--undefined--
?,138.63299999999998,4,557.05,125.25399999999999,1650.9279999999999,1175.037,2539.436,441.616,3651.783,1355.517,--undefined--,--undefined--
?,138.643,4,576.9680000000001,78.654,1285.24,1177.201,2385.315,437.63699999999994,3093.095,923.69,--undefined--,--undefined--
?,138.653,5,570.81,57.063,1137.531,636.461,2342.849,296.66200000000003,3157.453,604.094,5221.278,1173.267
?,138.66299999999998,5,560.175,45.013999999999996,1079.188,362.505,2337.506,286.319,3252.378,526.428,5079.465,846.128
?,138.673,5,552.1,41.668,1056.708,280.366,2349.5029999999997,269.187,3335.829,545.452,5069.932,787.283
?,138.683,5,545.714,43.966,1037.346,274.035,2382.802,342.81,3445.33,637.461,5143.896,1010.715
?,138.69299999999998,5,539.0930000000001,59.553000000000004,1016.697,332.93699999999995,2475.451,648.637,3491.926,719.13,5100.338,1265.653
?,138.703,5,523.774,113.189,1030.068,487.668,2608.276,1159.132,3447.597,844.525,4975.731,1485.673
?,138.713,5,467.51,170.351,1135.099,654.6419999999999,2515.871,1364.33,3557.789,785.542,4902.703,1654.76
?,138.72299999999998,5,442.57300000000004,133.278,1276.4160000000002,741.837,2522.176,1445.1879999999999,3670.753,698.738,4971.539,1955.253
?,138.733,5,482.741,131.238,1321.596,1277.0910000000001,2341.42,1564.95,3682.232,686.423,4860.72,1862.72
?,138.743,5,526.531,149.007,978.556,1496.1729999999998,2207.2270000000003,908.75,3626.833,526.067,4676.18,958.289
?,138.753,5,534.217,181.024,882.857,798.935,2223.118,788.2510000000001,3611.515,382.004,4640.657,632.565
?,138.763,5,505.684,182.89,873.413,386.87300000000005,2225.688,867.9010000000001,3603.425,337.938,4630.411,576.179
?,138.773,5,473.64099999999996,126.20299999999999,904.596,165.422,2265.353,978.21,3572.657,383.14,4592.966,575.553
?,138.783,5,461.025,89.175,941.2860000000001,83.374,2533.721,1042.012,3511.608,645.065,4547.799,903.385
?,138.793,5,460.005,81.19,988.922,85.835,2662.768,740.7869999999999,3540.358,807.464,4568.829,1500.429
?,138.803,5,458.11800000000005,70.325,1043.265,135.7,2598.766,453.751,3463.667,630.33,4772.483,1493.432
?,138.813,5,461.725,77.202,1080.998,365.971,2551.742,318.723,3360.891,443.136,5094.329,1521.147
?,138.82299999999998,4,476.551,88.368,1242.724,1512.777,2541.8779999999997,342.555,3370.992,630.238,--undefined--,--undefined--
?,138.833,4,475.55800000000005,88.583,2268.331,1137.7169999999999,2582.3320000000003,402.44599999999997,3625.07,808.139,--undefined--,--undefined--
?,138.843,4,455.033,91.48,2435.404,976.877,2559.615,460.15,3661.996,785.155,--undefined--,--undefined--
?,138.85299999999998,4,427.249,85.189,2469.645,393.225,2708.994,1050.155,3666.337,856.641,--undefined--,--undefined--
?,138.863,5,403.529,64.676,2475.175,286.427,2485.792,5968.472,2985.132,997.841,3814.306,1098.206
?,138.873,5,391.714,53.178000000000004,1883.151,4345.155,2484.945,220.1,3021.08,633.105,4068.357,866.677
?,138.88299999999998,4,389.977,58.339,2475.769,218.31,2910.6820000000002,543.577,4184.967,856.171,--undefined--,--undefined--
?,138.893,4,387.81800000000004,67.122,2525.0029999999997,231.391,2917.188,862.692,4251.344,1246.459,--undefined--,--undefined--
?,138.903,5,389.14300000000003,100.829,2009.861,2652.617,2564.319,192.965,3578.606,1165.841,4840.542,1558.545
?,138.91299999999998,5,403.842,176.99900000000002,1631.8310000000001,1372.9170000000001,2564.9610000000002,189.747,3756.729,621.938,4911.372,1270.377
?,138.923,5,429.168,220.41099999999997,1601.5910000000001,1012.587,2525.173,306.871,3739.503,492.904,4783.263,1113.558
?,138.933,5,463.695,259.67400000000004,1591.876,922.597,2482.536,401.65,3708.719,434.227,4670.131,869.91
?,138.94299999999998,5,489.039,276.168,1689.99,770.988,2465.919,474.468,3698.671,448.08,4601.602,798.367
?,138.953,5,535.903,468.649,2011.641,345.844,2532.344,1057.127,3819.019,615.237,4543.889,1620.934
?,138.963,4,605.7,763.584,2027.943,249.114,2695.9359999999997,1111.71,3910.719,512.209,--undefined--,--undefined--
?,138.97299999999998,5,721.85,730.03,1970.529,375.505,2639.184,1256.642,3943.504,670.016,5380.719,2001.275
?,138.983,5,813.96,531.212,1759.764,389.824,2797.921,845.867,4043.266,578.948,5018.845,1555.3
?,138.993,5,816.502,484.165,1724.869,371.394,2810.722,800.398,4082.003,500.608,4959.065,1738.48
?,139.003,5,706.062,399.685,1701.685,356.49300000000005,2742.946,687.283,4012.392,502.368,4723.331,1322.668
?,139.013,5,552.872,79.268,1640.96,420.023,2683.0570000000002,429.87300000000005,3874.77,558.481,4640.491,1007.804
?,139.023,5,556.629,52.17,1418.747,587.262,2679.9190000000003,433.585,3855.111,1132.464,4559.533,1723.925
?,139.033,4,573.83,51.284,1406.9,505.36,2714.929,405.593,4001.885,1085.309,--undefined--,--undefined--
?,139.043,4,582.826,49.669,1373.023,472.278,2697.22,427.912,3892.724,820.228,--undefined--,--undefined--
?,139.053,4,587.151,52.01,1351.0610000000001,441.05400000000003,2708.6420000000003,584.431,3737.055,799.601,--undefined--,--undefined--
?,139.063,4,598.04,65.428,1388.569,360.249,2807.3540000000003,792.034,3806.64,1011.437,--undefined--,--undefined--
?,139.07299999999998,5,610.187,80.37,1373.114,382.19699999999995,2850.502,930.357,3495.202,4567.713,4060.691,1071.966
?,139.083,5,616.207,83.762,1294.401,506.105,2757.0029999999997,1371.62,3382.2,1932.443,4200.547,1588.905
?,139.093,5,615.868,82.17200000000001,1184.973,544.7869999999999,2622.952,961.1339999999999,3542.324,1196.7,4700.42,2240.107
?,139.10299999999998,4,615.399,84.62799999999999,1124.451,505.505,2676.539,608.149,3710.068,980.896,--undefined--,--undefined--
?,139.113,4,614.2669999999999,90.507,1110.3010000000002,445.965,2693.8590000000004,415.26300000000003,3825.945,766.363,--undefined--,--undefined--
?,139.123,4,609.561,94.81700000000001,1120.618,404.782,2615.51,199.67,3876.322,641.569,--undefined--,--undefined--
?,139.13299999999998,4,602.25,94.69200000000001,1139.745,355.00699999999995,2587.48,140.941,3879.992,690.163,--undefined--,--undefined--
?,139.143,4,599.366,91.14200000000001,1182.637,296.17900000000003,2605.973,259.435,3855.114,991.376,--undefined--,--undefined--
?,139.153,4,600.764,94.06,1179.537,280.91200000000003,2641.202,438.36800000000005,3769.857,1448.712,--undefined--,--undefined--
?,139.16299999999998,5,591.803,93.291,1121.492,239.61599999999999,2590.564,451.894,3672.986,1204.543,4712.881,1998.786
?,139.173,5,562.578,91.478,1068.576,200.16400000000002,2507.238,329.44699999999995,3603.562,794.285,4561.307,1308.81
?,139.183,5,529.3580000000001,88.08200000000001,1043.1889999999999,201.72299999999998,2472.1020000000003,259.575,3610.816,562.826,4591.78,943.475
?,139.19299999999998,5,531.841,102.075,1067.1689999999999,341.13300000000004,2459.327,454.675,3649.235,484.709,4609.324,829.861
?,139.203,5,566.005,99.294,1223.435,651.873,2526.335,1070.37,3671.424,569.074,4677.877,1082.086
?,139.213,5,591.251,68.854,1416.142,643.8380000000001,2631.81,1358.145,3684.135,602.111,4824.768,1158.27
?,139.22299999999998,5,606.053,60.026,1502.602,560.539,2642.2690000000002,1163.71,3721.988,634.108,4864.303,958.355
?,139.233,5,615.236,68.355,1541.658,536.198,2649.098,1030.004,3771.085,691.421,4868.589,890.53
?,139.243,5,603.339,78.128,1587.599,564.385,2663.8,1075.007,3847.058,542.541,4944.627,1020.261
?,139.253,5,596.832,102.178,1583.411,611.203,2699.7459999999996,1477.556,3827.99,463.409,5000.66,1274.675
?,139.263,5,609.82,151.386,1522.727,566.703,2747.9440000000004,1719.8339999999998,3744.588,486.992,4847.822,1104.365
?,139.273,5,623.236,188.25099999999998,1461.2720000000002,487.955,2708.551,1566.6270000000002,3719.731,409.89,4715.796,765.597
?,139.283,5,615.4540000000001,151.31,1433.8870000000002,479.214,2745.761,1202.2,3704.622,443.943,4638.563,666.273
?,139.293,5,606.705,131.79,1480.4389999999999,535.759,2781.07,1209.714,3657.09,504.392,4698.544,781.2
?,139.303,5,600.845,114.492,1522.349,470.10900000000004,2754.655,1077.81,3643.508,420.182,4791.407,682.867
?,139.313,5,606.219,112.92399999999999,1552.7020000000002,463.745,2790.93,918.929,3645.165,428.363,4824.917,618.928
?,139.32299999999998,5,630.444,163.278,1583.7920000000001,586.304,2840.534,813.698,3664.935,494.752,4943.226,759.801
?,139.333,5,698.904,327.033,1605.283,797.801,2864.5029999999997,850.939,3671.798,566.506,5033.402,997.538
?,139.343,4,826.3430000000001,556.389,1666.995,1083.391,2914.585,1018.9169999999999,3742.453,792.696,--undefined--,--undefined--
